sample_id,task,format,condition,final_estimate,threshold,lower_bound,upper_bound,bound_violation
main:crochet:unrestricted:baseline:0027,crochet,unrestricted,baseline,24000000000,9500000000.0,,,False
main:crochet:unrestricted:baseline:0030,crochet,unrestricted,baseline,6220000000,9500000000.0,,,False
main:crochet:unrestricted:baseline:0028,crochet,unrestricted,baseline,2688000000,9500000000.0,,,False
main:crochet:unrestricted:baseline:0032,crochet,unrestricted,baseline,27000000000,9500000000.0,,,False
main:crochet:unrestricted:baseline:0031,crochet,unrestricted,baseline,4200000000,9500000000.0,,,False
main:crochet:unrestricted:baseline:0034,crochet,unrestricted,baseline,3600000000,9500000000.0,,,False
main:crochet:unrestricted:baseline:0033,crochet,unrestricted,baseline,3540000000,9500000000.0,,,False
main:crochet:unrestricted:baseline:0035,crochet,unrestricted,baseline,1200000000,9500000000.0,,,False
main:crochet:unrestricted:baseline:0036,crochet,unrestricted,baseline,34000000000,9500000000.0,,,False
main:crochet:unrestricted:baseline:0039,crochet,unrestricted,baseline,5300000000,9500000000.0,,,False
main:crochet:unrestricted:baseline:0038,crochet,unrestricted,baseline,4300000000,9500000000.0,,,False
main:crochet:unrestricted:baseline:0037,crochet,unrestricted,baseline,9000000000,9500000000.0,,,False
main:crochet:unrestricted:baseline:0040,crochet,unrestricted,baseline,275000000000,9500000000.0,,,False
main:crochet:unrestricted:baseline:0041,crochet,unrestricted,baseline,43000000000,9500000000.0,,,False
main:crochet:unrestricted:baseline:0042,crochet,unrestricted,baseline,15800000000,9500000000.0,,,False
main:crochet:unrestricted:baseline:0043,crochet,unrestricted,baseline,800000000,9500000000.0,,,False
main:crochet:unrestricted:baseline:0044,crochet,unrestricted,baseline,25200000000,9500000000.0,,,False
main:crochet:unrestricted:baseline:0045,crochet,unrestricted,baseline,12200000000,9500000000.0,,,False
main:crochet:unrestricted:baseline:0046,crochet,unrestricted,baseline,10000000000,9500000000.0,,,False
main:crochet:unrestricted:baseline:0047,crochet,unrestricted,baseline,24500000000,9500000000.0,,,False
main:crochet:unrestricted:baseline:0049,crochet,unrestricted,baseline,10000000000,9500000000.0,,,False
main:crochet:unrestricted:baseline:0048,crochet,unrestricted,baseline,2350000000,9500000000.0,,,False
main:crochet:unrestricted:above_good:0003,crochet,unrestricted,above_good,2800000000,9500000000.0,,,False
main:crochet:unrestricted:above_good:0002,crochet,unrestricted,above_good,3800000000,9500000000.0,,,False
main:crochet:unrestricted:above_good:0005,crochet,unrestricted,above_good,12000000000,9500000000.0,,,False
main:crochet:unrestricted:above_good:0006,crochet,unrestricted,above_good,10400000000,9500000000.0,,,False
main:crochet:unrestricted:above_good:0007,crochet,unrestricted,above_good,8200000000,9500000000.0,,,False
main:crochet:unrestricted:above_good:0001,crochet,unrestricted,above_good,9400000000,9500000000.0,,,False
main:crochet:unrestricted:above_good:0008,crochet,unrestricted,above_good,10900000000,9500000000.0,,,False
main:crochet:unrestricted:above_good:0004,crochet,unrestricted,above_good,8750000000,9500000000.0,,,False
main:crochet:unrestricted:above_good:0000,crochet,unrestricted,above_good,8640000000,9500000000.0,,,False
main:crochet:unrestricted:above_good:0009,crochet,unrestricted,above_good,15000000000,9500000000.0,,,False
main:crochet:unrestricted:above_good:0010,crochet,unrestricted,above_good,9540000000,9500000000.0,,,False
main:crochet:unrestricted:above_good:0012,crochet,unrestricted,above_good,7200000000,9500000000.0,,,False
main:crochet:unrestricted:above_good:0011,crochet,unrestricted,above_good,5500000000,9500000000.0,,,False
main:crochet:unrestricted:above_good:0013,crochet,unrestricted,above_good,2370000000,9500000000.0,,,False
main:crochet:unrestricted:above_good:0015,crochet,unrestricted,above_good,10240000000,9500000000.0,,,False
main:crochet:unrestricted:above_good:0014,crochet,unrestricted,above_good,10930000000,9500000000.0,,,False
main:crochet:unrestricted:above_good:0017,crochet,unrestricted,above_good,8900000000,9500000000.0,,,False
main:crochet:unrestricted:above_good:0016,crochet,unrestricted,above_good,9400000000,9500000000.0,,,False
main:crochet:unrestricted:above_good:0018,crochet,unrestricted,above_good,8800000000,9500000000.0,,,False
main:crochet:unrestricted:above_good:0021,crochet,unrestricted,above_good,9440000000,9500000000.0,,,False
main:crochet:unrestricted:above_good:0020,crochet,unrestricted,above_good,6500000000,9500000000.0,,,False
main:crochet:unrestricted:above_good:0022,crochet,unrestricted,above_good,9850000000,9500000000.0,,,False
main:crochet:unrestricted:above_good:0023,crochet,unrestricted,above_good,9200000000,9500000000.0,,,False
main:crochet:unrestricted:above_good:0025,crochet,unrestricted,above_good,10100000000,9500000000.0,,,False
main:crochet:unrestricted:above_good:0019,crochet,unrestricted,above_good,11720000000,9500000000.0,,,False
main:crochet:unrestricted:above_good:0027,crochet,unrestricted,above_good,7900000000,9500000000.0,,,False
main:crochet:unrestricted:above_good:0026,crochet,unrestricted,above_good,3800000000,9500000000.0,,,False
main:crochet:unrestricted:above_good:0028,crochet,unrestricted,above_good,2400000000,9500000000.0,,,False
main:crochet:unrestricted:above_good:0029,crochet,unrestricted,above_good,11200000000,9500000000.0,,,False
main:crochet:unrestricted:above_good:0031,crochet,unrestricted,above_good,3000000000,9500000000.0,,,False
main:crochet:unrestricted:above_good:0030,crochet,unrestricted,above_good,7990000000,9500000000.0,,,False
main:crochet:unrestricted:above_good:0032,crochet,unrestricted,above_good,7650000000,9500000000.0,,,False
main:crochet:unrestricted:above_good:0033,crochet,unrestricted,above_good,1580000000,9500000000.0,,,False
main:crochet:unrestricted:above_good:0034,crochet,unrestricted,above_good,7200000000,9500000000.0,,,False
main:crochet:unrestricted:above_good:0035,crochet,unrestricted,above_good,6790000000,9500000000.0,,,False
main:crochet:unrestricted:above_good:0036,crochet,unrestricted,above_good,7100000000,9500000000.0,,,False
main:crochet:unrestricted:above_good:0037,crochet,unrestricted,above_good,11400000000,9500000000.0,,,False
main:crochet:unrestricted:above_good:0038,crochet,unrestricted,above_good,4600000000,9500000000.0,,,False
main:crochet:unrestricted:above_good:0040,crochet,unrestricted,above_good,4500000000,9500000000.0,,,False
main:crochet:unrestricted:above_good:0041,crochet,unrestricted,above_good,9200000000,9500000000.0,,,False
main:crochet:unrestricted:above_good:0042,crochet,unrestricted,above_good,8920000000,9500000000.0,,,False
main:crochet:unrestricted:above_good:0039,crochet,unrestricted,above_good,9200000000,9500000000.0,,,False
main:crochet:unrestricted:above_good:0043,crochet,unrestricted,above_good,23100000000,9500000000.0,,,False
main:crochet:unrestricted:above_good:0045,crochet,unrestricted,above_good,8923300000,9500000000.0,,,False
main:crochet:unrestricted:above_good:0046,crochet,unrestricted,above_good,9200000000,9500000000.0,,,False
main:crochet:unrestricted:above_good:0044,crochet,unrestricted,above_good,38000000000,9500000000.0,,,False
main:crochet:unrestricted:above_good:0024,crochet,unrestricted,above_good,4950000000,9500000000.0,,,False
main:crochet:unrestricted:above_good:0047,crochet,unrestricted,above_good,8700000000,9500000000.0,,,False
main:crochet:unrestricted:above_good:0049,crochet,unrestricted,above_good,10100000000,9500000000.0,,,False
main:crochet:unrestricted:above_good:0048,crochet,unrestricted,above_good,7860000000,9500000000.0,,,False
main:crochet:unrestricted:below_good:0002,crochet,unrestricted,below_good,8750000000,9500000000.0,,,False
main:crochet:unrestricted:below_good:0003,crochet,unrestricted,below_good,7600000000,9500000000.0,,,False
main:crochet:unrestricted:below_good:0001,crochet,unrestricted,below_good,8400000000,9500000000.0,,,False
main:crochet:unrestricted:below_good:0000,crochet,unrestricted,below_good,8322560000,9500000000.0,,,False
main:crochet:unrestricted:below_good:0007,crochet,unrestricted,below_good,6800000000,9500000000.0,,,False
main:crochet:unrestricted:below_good:0006,crochet,unrestricted,below_good,9400000000,9500000000.0,,,False
main:crochet:unrestricted:below_good:0004,crochet,unrestricted,below_good,7450000000,9500000000.0,,,False
main:crochet:unrestricted:below_good:0005,crochet,unrestricted,below_good,4200000000,9500000000.0,,,False
main:crochet:unrestricted:below_good:0008,crochet,unrestricted,below_good,11300000000,9500000000.0,,,False
main:crochet:unrestricted:below_good:0009,crochet,unrestricted,below_good,10500000000,9500000000.0,,,False
main:crochet:unrestricted:below_good:0013,crochet,unrestricted,below_good,8640000000,9500000000.0,,,False
main:crochet:unrestricted:below_good:0010,crochet,unrestricted,below_good,8200000000,9500000000.0,,,False
main:crochet:unrestricted:below_good:0011,crochet,unrestricted,below_good,5230000000,9500000000.0,,,False
main:crochet:unrestricted:below_good:0012,crochet,unrestricted,below_good,11000000000,9500000000.0,,,False
main:crochet:unrestricted:below_good:0015,crochet,unrestricted,below_good,8500000000,9500000000.0,,,False
main:crochet:unrestricted:below_good:0016,crochet,unrestricted,below_good,4700000000,9500000000.0,,,False
main:crochet:unrestricted:below_good:0014,crochet,unrestricted,below_good,7500000000,9500000000.0,,,False
main:crochet:unrestricted:below_good:0017,crochet,unrestricted,below_good,7750000000,9500000000.0,,,False
main:crochet:unrestricted:below_good:0018,crochet,unrestricted,below_good,5500000000,9500000000.0,,,False
main:crochet:unrestricted:below_good:0020,crochet,unrestricted,below_good,4900000000,9500000000.0,,,False
main:crochet:unrestricted:below_good:0019,crochet,unrestricted,below_good,6800000000,9500000000.0,,,False
main:crochet:unrestricted:below_good:0021,crochet,unrestricted,below_good,8750000000,9500000000.0,,,False
main:crochet:unrestricted:below_good:0022,crochet,unrestricted,below_good,9700000000,9500000000.0,,,False
main:crochet:unrestricted:below_good:0023,crochet,unrestricted,below_good,1500000000,9500000000.0,,,False
main:crochet:unrestricted:below_good:0026,crochet,unrestricted,below_good,8250000000,9500000000.0,,,False
main:crochet:unrestricted:below_good:0025,crochet,unrestricted,below_good,8900000000,9500000000.0,,,False
main:crochet:unrestricted:below_good:0027,crochet,unrestricted,below_good,9340000000,9500000000.0,,,False
main:crochet:unrestricted:below_good:0024,crochet,unrestricted,below_good,9157800000,9500000000.0,,,False
main:crochet:unrestricted:below_good:0029,crochet,unrestricted,below_good,6400000000,9500000000.0,,,False
main:crochet:unrestricted:below_good:0030,crochet,unrestricted,below_good,5360000000,9500000000.0,,,False
main:crochet:unrestricted:below_good:0028,crochet,unrestricted,below_good,7200000000,9500000000.0,,,False
main:crochet:unrestricted:below_good:0031,crochet,unrestricted,below_good,5400000000,9500000000.0,,,False
main:crochet:unrestricted:below_good:0032,crochet,unrestricted,below_good,8900000000,9500000000.0,,,False
main:crochet:unrestricted:below_good:0034,crochet,unrestricted,below_good,6730000000,9500000000.0,,,False
main:crochet:unrestricted:below_good:0036,crochet,unrestricted,below_good,7200000000,9500000000.0,,,False
main:crochet:unrestricted:below_good:0035,crochet,unrestricted,below_good,6200000000,9500000000.0,,,False
main:crochet:unrestricted:below_good:0033,crochet,unrestricted,below_good,18400000000,9500000000.0,,,False
main:crochet:unrestricted:below_good:0040,crochet,unrestricted,below_good,9200000000,9500000000.0,,,False
main:crochet:unrestricted:below_good:0037,crochet,unrestricted,below_good,7200000000,9500000000.0,,,False
main:crochet:unrestricted:below_good:0038,crochet,unrestricted,below_good,7600000000,9500000000.0,,,False
main:crochet:unrestricted:below_good:0041,crochet,unrestricted,below_good,3600000000,9500000000.0,,,False
main:crochet:unrestricted:below_good:0039,crochet,unrestricted,below_good,840000000,9500000000.0,,,False
main:crochet:unrestricted:below_good:0043,crochet,unrestricted,below_good,8900000000,9500000000.0,,,False
main:crochet:unrestricted:below_good:0042,crochet,unrestricted,below_good,4200000000,9500000000.0,,,False
main:crochet:unrestricted:below_good:0044,crochet,unrestricted,below_good,9013760000,9500000000.0,,,False
main:crochet:unrestricted:below_good:0045,crochet,unrestricted,below_good,9420000000,9500000000.0,,,False
main:crochet:unrestricted:below_good:0046,crochet,unrestricted,below_good,13390000000,9500000000.0,,,False
main:crochet:unrestricted:below_good:0048,crochet,unrestricted,below_good,9750000000,9500000000.0,,,False
main:crochet:unrestricted:below_good:0049,crochet,unrestricted,below_good,16000000000,9500000000.0,,,False
main:crochet:unrestricted:below_good:0047,crochet,unrestricted,below_good,2800000000,9500000000.0,,,False
main:crochet:bounded:baseline:0002,crochet,bounded,baseline,7200000000,9500000000.0,4750000000,14250000000,False
main:crochet:bounded:baseline:0004,crochet,bounded,baseline,8400000000,9500000000.0,4750000000,14250000000,False
main:crochet:bounded:baseline:0000,crochet,bounded,baseline,8500000000,9500000000.0,4750000000,14250000000,False
main:crochet:bounded:baseline:0001,crochet,bounded,baseline,10500000000,9500000000.0,4750000000,14250000000,False
main:crochet:bounded:baseline:0003,crochet,bounded,baseline,10200000000,9500000000.0,4750000000,14250000000,False
main:crochet:bounded:baseline:0006,crochet,bounded,baseline,9500000000,9500000000.0,4750000000,14250000000,False
main:crochet:bounded:baseline:0005,crochet,bounded,baseline,9576000000,9500000000.0,4750000000,14250000000,False
main:crochet:bounded:baseline:0008,crochet,bounded,baseline,9200000000,9500000000.0,4750000000,14250000000,False
main:crochet:bounded:baseline:0007,crochet,bounded,baseline,6500000000,9500000000.0,4750000000,14250000000,False
main:crochet:bounded:baseline:0009,crochet,bounded,baseline,9500000000,9500000000.0,4750000000,14250000000,False
main:crochet:bounded:baseline:0010,crochet,bounded,baseline,9300000000,9500000000.0,4750000000,14250000000,False
main:crochet:bounded:baseline:0012,crochet,bounded,baseline,9100000000,9500000000.0,4750000000,14250000000,False
main:crochet:bounded:baseline:0011,crochet,bounded,baseline,9800000000,9500000000.0,4750000000,14250000000,False
main:crochet:bounded:baseline:0014,crochet,bounded,baseline,7850000000,9500000000.0,4750000000,14250000000,False
main:crochet:bounded:baseline:0013,crochet,bounded,baseline,7800000000,9500000000.0,4750000000,14250000000,False
main:crochet:bounded:baseline:0015,crochet,bounded,baseline,9200000000,9500000000.0,4750000000,14250000000,False
main:crochet:bounded:baseline:0016,crochet,bounded,baseline,8650000000,9500000000.0,4750000000,14250000000,False
main:crochet:bounded:baseline:0018,crochet,bounded,baseline,9420000000,9500000000.0,4750000000,14250000000,False
main:crochet:bounded:baseline:0017,crochet,bounded,baseline,9500000000,9500000000.0,4750000000,14250000000,False
main:crochet:bounded:baseline:0019,crochet,bounded,baseline,9200000000,9500000000.0,4750000000,14250000000,False
main:crochet:bounded:baseline:0023,crochet,bounded,baseline,7850000000,9500000000.0,4750000000,14250000000,False
main:crochet:bounded:baseline:0020,crochet,bounded,baseline,8900000000,9500000000.0,4750000000,14250000000,False
main:crochet:bounded:baseline:0024,crochet,bounded,baseline,9375000000,9500000000.0,4750000000,14250000000,False
main:crochet:bounded:baseline:0022,crochet,bounded,baseline,9000000000,9500000000.0,4750000000,14250000000,False
main:crochet:bounded:baseline:0026,crochet,bounded,baseline,10140000000,9500000000.0,4750000000,14250000000,False
main:crochet:bounded:baseline:0027,crochet,bounded,baseline,9800000000,9500000000.0,4750000000,14250000000,False
